Repo,URL,File,Line,Type,Description
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/admin/login/mocks/requestMockFactory.ts",19,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/teacher/register/mocks/requestMockFactory.ts",15,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/teacher/register/mocks/requestMockFactory.ts",45,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/teacher/register/mocks/requestMockFactory.ts",54,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/teacher/login/mocks/responseMockFactory.ts",34,"HARDCODED_SECRET","Potential hardcoded secret in property: token"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/teacher/login/mocks/requestMockFactory.ts",14,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/teacher/login/mocks/requestMockFactory.ts",21,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/teacher/login/mocks/requestMockFactory.ts",25,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/student/login/mocks/responseMockFactory.ts",34,"HARDCODED_SECRET","Potential hardcoded secret in property: token"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/student/login/mocks/requestMockFactory.ts",14,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/student/login/mocks/requestMockFactory.ts",21,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/student/login/mocks/requestMockFactory.ts",25,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/student/register/mocks/requestMockFactory.ts",15,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/student/register/mocks/requestMockFactory.ts",45,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/student/register/mocks/requestMockFactory.ts",54,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/admin/register/mocks/requestMockFactory.ts",4,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/admin/login/mocks/requestMockFactory.ts",15,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/admin/login/mocks/requestMockFactory.ts",22,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/admin/login/mocks/requestMockFactory.ts",26,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/admin/login/mocks/requestMockFactory.ts",30,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/admin/update/mocks/requestMockFactory.ts",31,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/student/register/mocks/factories/responseMockFactory.ts",36,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/student/register/mocks/factories/requestMockFactory.ts",18,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/student/register/mocks/factories/requestMockFactory.ts",23,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/student/register/mocks/factories/requestMockFactory.ts",28,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/student/register/mocks/factories/requestMockFactory.ts",33,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/student/register/mocks/factories/requestMockFactory.ts",38,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/student/register/mocks/factories/requestMockFactory.ts",44,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/teacher/update/mocks/factories/responseMockFactory.ts",39,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/teacher/update/mocks/factories/requestMockFactory.ts",38,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/teacher/update/mocks/factories/requestMockFactory.ts",42,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/teacher/register/mocks/factories/responseMockFactory.ts",36,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/teacher/register/mocks/factories/requestMockFactory.ts",18,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/teacher/register/mocks/factories/requestMockFactory.ts",23,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/teacher/register/mocks/factories/requestMockFactory.ts",28,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/teacher/register/mocks/factories/requestMockFactory.ts",33,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/teacher/register/mocks/factories/requestMockFactory.ts",38,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/teacher/register/mocks/factories/requestMockFactory.ts",43,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/teacher/update/mocks/factories/requestMockFactory.ts",32,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/teacher/update/mocks/factories/requestMockFactory.ts",44,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/controllers/modules/teacher/update/mocks/factories/requestMockFactory.ts",50,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"anniasebold/subscription-api","https://github.com/anniasebold/subscription-api.git","src/main.ts",28,"NESTJS_MASS_ASSIGNMENT","ValidationPipe missing 'whitelist: true'"
"anniasebold/subscription-api","https://github.com/anniasebold/subscription-api.git","src/app.module.ts",22,"DB_AUTO_SYNC","Database synchronization enabled (Risk of data loss)"
